gene name,Closeness unDir,Degree unDir,Eccentricity unDir,Radiality unDir
WNT5B,0.000171468,204,0.333333333,3.065029861
POMT2,0.000170503,178,0.333333333,3.054080956
BRSK1,0.000166417,57,0.333333333,3.006303915
KCNA7,0.000165893,87,0.333333333,3
SIGLEC5,0.000172563,255,0.333333333,3.077305906
NIPSNAP3B,0.000169033,141,0.333333333,3.03715992
HEMGN,0.000170155,188,0.333333333,3.050099536
MTA2,0.000168549,108,0.333333333,3.031519575
IL1RAPL2,0.000171851,218,0.333333333,3.069343066
MAP1LC3A,0.000169866,150,0.333333333,3.046781685
DNAJA4,0.000172652,251,0.333333333,3.078301261
COL27A1,0.000170678,175,0.333333333,3.056071666
PRB3,0.000168833,152,0.333333333,3.034837425
TMEM59L,0.000170213,167,0.333333333,3.050763106
HHLA2,0.000170126,170,0.333333333,3.04976775
UCK1,0.000164528,54,0.333333333,2.98341075
B4GALT7,0.000167673,108,0.333333333,3.02123424
ORM1,0.000174886,366,0.333333333,3.102853351
SH3BGRL2,0.000171321,201,0.333333333,3.063370936
CYP46A1,0.00016975,153,0.333333333,3.045454545
EFCAB6,0.000175994,354,0.333333333,3.114797611
TTPAL,0.000167224,100,0.333333333,3.01592568
BCO2,0.000167168,107,0.333333333,3.01526211
OGFOD2,0.000165536,65,0.333333333,2.995686795
SLC22A9,0.000171028,194,0.333333333,3.060053086
TRIM54,0.000167448,93,0.333333333,3.01857996
RAB3IL1,0.00017191,224,0.333333333,3.070006636
MEX3D,0.000163934,33,0.333333333,2.97611148
ABCG5,0.000172622,259,0.333333333,3.077969476
SLCO1B3,0.000172771,257,0.333333333,3.079628401
TOLLIP,0.00017452,313,0.333333333,3.098871931
PDE7B,0.000178253,438,0.333333333,3.138686131
INF2,0.000168209,106,0.333333333,3.027538155
CAMK2D,0.000185288,657,0.333333333,3.209356337
SPATC1L,0.000174856,318,0.333333333,3.102521566
B3GNT4,0.000165426,71,0.333333333,2.994359655
CORT,0.000167252,120,0.333333333,3.016257465
C3,0.000171438,246,0.333333333,3.064698076
SIRT4,0.000165153,55,0.333333333,2.991041805
DNAAF3,0.000161943,24,0.333333333,2.951227605
RETN,0.000170561,212,0.333333333,3.054744526
MYO3B,0.000172354,230,0.333333333,3.074983411
NPC1L1,0.000169808,161,0.333333333,3.046118115
CSRNP3,0.000171057,195,0.333333333,3.060384871
OXTR,0.000170503,172,0.333333333,3.054080956
RASAL1,0.000169147,131,0.333333333,3.03848706
NCS1,0.000172444,241,0.333333333,3.075978766
SORCS1,0.000175193,328,0.333333333,3.106171201
RBFOX1,0.000191755,864,0.5,3.269741208
TSPEAR,0.000171292,194,0.333333333,3.063039151
ADAMTS7,0.000166556,85,0.333333333,3.00796284
FLVCR2,0.000173551,276,0.333333333,3.088254811
LRFN2,0.000173883,285,0.333333333,3.091904446
WDR16,0.000168095,111,0.333333333,3.026211015
DBNDD1,0.000170184,171,0.333333333,3.050431321
OBP2A,0.000156617,30,0.333333333,2.881552754
AK5,0.000177211,406,0.333333333,3.127737226
GNG3,0.000177368,419,0.333333333,3.129396151
CSRNP1,0.00017301,255,0.333333333,3.082282681
REEP6,0.00016787,104,0.333333333,3.023556735
LACRT,0.000168067,100,0.333333333,3.02587923
FSCB,0.000174338,298,0.333333333,3.096881221
ALX4,0.000168748,121,0.333333333,3.03384207
SLC41A2,0.000177936,430,0.333333333,3.135368281
EHF,0.000170242,169,0.333333333,3.051094891
ERN2,0.000163613,61,0.333333333,2.97213006
TRMT61A,0.000167168,77,0.333333333,3.01526211
EBI3,0.000165948,73,0.333333333,3.00066357
DNAJC28,0.000174338,299,0.333333333,3.096881221
TMEM38A,0.000172384,242,0.333333333,3.075315196
ODAM,0.000167084,96,0.333333333,3.014266755
DPEP3,0.000168691,133,0.333333333,3.0331785
EMR3,0.000169262,158,0.333333333,3.0398142
C6orf15,0.000166861,91,0.333333333,3.011612475
NT5C,0.000161186,40,0.333333333,2.941605839
SLC22A16,0.000168805,130,0.333333333,3.03450564
PGBD5,0.000175716,357,0.333333333,3.111811546
STARD10,0.000165728,82,0.333333333,2.99800929
HBQ1,0.000171762,234,0.333333333,3.068347711
SMR3A,0.00016818,118,0.333333333,3.02720637
C7orf69,0.00016756,104,0.333333333,3.0199071
SUFU,0.000171174,200,0.333333333,3.061712011
PGLYRP3,0.000168039,115,0.333333333,3.025547445
TTC38,0.000167252,83,0.333333333,3.016257465
CEACAM21,0.000168577,141,0.333333333,3.03185136
ETNK2,0.000171644,217,0.333333333,3.067020571
SYBU,0.000177778,420,0.333333333,3.133709356
SLAMF8,0.00016603,79,0.333333333,3.001658925
HKDC1,0.0001703,169,0.333333333,3.051758461
FBXO2,0.000167392,99,0.333333333,3.01791639
PCTP,0.000170794,190,0.333333333,3.057398806
TMOD2,0.000169607,153,0.333333333,3.04379562
CCDC88B,0.000166556,103,0.333333333,3.00796284
HDAC10,0.000166168,60,0.333333333,3.00331785
APOA5,0.000165673,96,0.333333333,2.99734572
DAB1,0.000186672,718,0.5,3.222627737
HOXC8,0.000166889,96,0.333333333,3.01194426
CYP4F3,0.000169664,149,0.333333333,3.04445919
HSPB8,0.000170329,172,0.333333333,3.052090246
RNF128,0.00017304,269,0.333333333,3.082614466
MAP6,0.000170329,168,0.333333333,3.052090246
DECR2,0.000168492,117,0.333333333,3.030856005
BMP15,0.000174703,308,0.333333333,3.100862641
ACAD10,0.00016852,108,0.333333333,3.03118779
GSX1,0.000164853,50,0.333333333,2.98739217
B9D2,0.000165536,77,0.333333333,2.995686795
KCNN2,0.000179662,498,0.333333333,3.153284672
TSGA10,0.000171292,201,0.333333333,3.063039151
ESPN,0.000160617,48,0.333333333,2.934306569
METTL2B,0.00015748,21,0.333333333,2.893165229
SCIN,0.000166417,80,0.333333333,3.006303915
GSG1,0.000166834,92,0.333333333,3.01128069
NPDC1,0.000166196,70,0.333333333,3.003649635
CTD-3193O13.9,0.000162285,54,0.333333333,2.95554081
ABTB1,0.000165755,89,0.333333333,2.998341075
STXBP6,0.000177715,414,0.333333333,3.133045786
EVA1B,0.000171145,195,0.333333333,3.061380226
MTCP1,0.000163613,46,0.333333333,2.97213006
FERMT1,0.000168124,112,0.333333333,3.0265428
HEY1,0.000170853,196,0.333333333,3.058062376
SENP8,0.000166973,85,0.333333333,3.012939615
PRG3,0.000171321,213,0.333333333,3.063370936
IL25,0.000160565,49,0.333333333,2.933642999
MMAB,0.00016714,117,0.333333333,3.014930325
DGAT2,0.000167785,125,0.333333333,3.02256138
EPS8L2,0.000169005,124,0.333333333,3.036828135
KLHL26,0.000165371,69,0.333333333,2.993696085
C2orf54,0.000171939,225,0.333333333,3.070338421
HFE2,0.000171851,227,0.333333333,3.069343066
MYOT,0.000170823,193,0.333333333,3.057730591
ATP8B4,0.000173702,283,0.333333333,3.089913736
PLA2G12B,0.000169837,195,0.333333333,3.0464499
ODF3L2,0.000170911,201,0.333333333,3.058725946
RPRM,0.000191095,877,0.333333333,3.263769078
RAB26,0.000170242,167,0.333333333,3.051094891
STRA6,0.000169291,134,0.333333333,3.040145985
NKIRAS1,0.000168237,117,0.333333333,3.02786994
ASPN,0.000174734,319,0.333333333,3.101194426
RSPH6A,0.000168492,114,0.333333333,3.030856005
PDZD4,0.000157679,26,0.333333333,2.895819509
SLC46A1,0.000159898,17,0.333333333,2.925016589
TLR4,0.000179501,461,0.5,3.151625747
ADAMTS13,0.000161473,47,0.333333333,2.945255474
CGN,0.000169319,138,0.333333333,3.04047777
PLGLB2,0.000169808,182,0.333333333,3.046118115
TMEM53,0.000169895,158,0.333333333,3.04711347
TMEM140,0.00017188,224,0.333333333,3.069674851
FRS2,0.000164501,67,0.333333333,2.983078965
GSC2,0.000162655,61,0.333333333,2.9601858
NTM,0.000168719,132,0.333333333,3.033510285
RFPL3,0.000176274,365,0.333333333,3.117783676
MLPH,0.000171292,199,0.333333333,3.063039151
USH1G,0.000166917,94,0.333333333,3.012276045
IL22RA1,0.000168947,133,0.333333333,3.036164565
RAVER1,0.000159847,26,0.333333333,2.924353019
SNX22,0.000166973,100,0.333333333,3.012939615
A4GALT,0.000167954,107,0.333333333,3.02455209
RFPL2,0.000167448,105,0.333333333,3.01857996
INSL6,0.000170678,179,0.333333333,3.056071666
RMDN2,0.000171262,199,0.333333333,3.062707366
TMEM2,0.00016592,70,0.333333333,3.000331785
C2orf61,0.00017191,221,0.333333333,3.070006636
ZDHHC24,0.000151126,29,0.333333333,2.804578633
GLTPD2,0.000155594,29,0.333333333,2.867617784
DLK2,0.000166279,91,0.333333333,3.00464499
CFL2,0.000169779,161,0.333333333,3.04578633
C20orf26,0.00017188,218,0.333333333,3.069674851
CARD9,0.000167954,126,0.333333333,3.02455209
ST6GALNAC5,0.000177242,400,0.333333333,3.128069011
VSIG10,0.00016581,59,0.333333333,2.999004645
LHX3,0.000169578,153,0.333333333,3.043463835
ARHGDIG,0.000170329,182,0.333333333,3.052090246
SRCIN1,0.000176835,378,0.333333333,3.123755806
PQLC2,0.000162522,52,0.333333333,2.958526875
GRAMD1C,0.000168606,111,0.333333333,3.032183145
HUNK,0.000176772,383,0.333333333,3.123092236
UPK3B,0.000171674,223,0.333333333,3.067352356
ENKD1,0.000161108,51,0.333333333,2.940610484
GPC6,0.00018315,576,0.5,3.188453882
SLC35D3,0.000161316,38,0.333333333,2.943264764
KRT23,0.000168833,126,0.333333333,3.034837425
ANKRD35,0.000164042,52,0.333333333,2.97743862
CXorf36,0.000172147,224,0.333333333,3.072660916
C7orf10,0.000180213,500,0.333333333,3.158925017
ST6GALNAC6,0.000170619,179,0.333333333,3.055408096
SIL1,0.00017191,220,0.333333333,3.070006636
LENEP,0.000165948,83,0.333333333,3.00066357
SLC25A47,0.000157729,44,0.333333333,2.896483079
STMN4,0.000170648,186,0.333333333,3.055739881
RILP,0.000168095,115,0.333333333,3.026211015
SLC23A1,0.000158328,39,0.333333333,2.904445919
CNKSR3,0.000171116,193,0.333333333,3.061048441
TNFSF18,0.00017328,265,0.333333333,3.085268746
SH3TC2,0.000174338,301,0.333333333,3.096881221
ZNF34,0.000165125,46,0.333333333,2.99071002
ART5,0.000166861,84,0.333333333,3.011612475
VSX1,0.000161891,52,0.333333333,2.950564035
UCP1,0.00017301,258,0.333333333,3.082282681
HDHD3,0.000169981,167,0.333333333,3.048108825
C17orf70,0.000153917,36,0.333333333,2.844392833
SLC25A23,0.000168606,121,0.333333333,3.032183145
WNT3,0.000168265,117,0.333333333,3.028201725
VRTN,0.000171497,214,0.333333333,3.065361646
PRSS21,0.000167983,89,0.333333333,3.024883875
ATAD3A,0.000164799,70,0.333333333,2.9867286
TMEM132D,0.000174398,300,0.333333333,3.097544791
CYP39A1,0.000174795,327,0.333333333,3.101857996
TREX2,0.00016975,178,0.333333333,3.045454545
OTUD7B,0.000165125,44,0.333333333,2.99071002
ANKRD2,0.000169119,153,0.333333333,3.038155275
IL17RC,0.000168577,106,0.333333333,3.03185136
G6PD,0.000167983,117,0.333333333,3.024883875
MPND,0.000167252,102,0.333333333,3.016257465
PMFBP1,0.000173702,280,0.333333333,3.089913736
PLA2G3,0.000162364,54,0.333333333,2.956536165
GALNT6,0.00017001,157,0.333333333,3.04844061
SLC5A7,0.000168719,120,0.333333333,3.033510285
VPREB3,0.000168634,133,0.333333333,3.03251493
GPR110,0.00017307,263,0.333333333,3.082946251
CCR10,0.000167336,102,0.333333333,3.01725282
ZSCAN5A,0.000167757,109,0.333333333,3.022229595
NOC4L,0.000165755,72,0.333333333,2.998341075
FZD4,0.000173883,292,0.333333333,3.091904446
DYX1C1,0.000173521,272,0.333333333,3.087923026
CARD14,0.000168237,109,0.333333333,3.02786994
CMAS,0.000171057,195,0.333333333,3.060384871
FOXRED2,0.000167112,80,0.333333333,3.01459854
PCDH11X,0.00017343,272,0.333333333,3.086927671
DENND5B,0.000174642,314,0.333333333,3.100199071
ANGPTL3,0.000168691,133,0.333333333,3.0331785
ACOT12,0.000160282,50,0.333333333,2.929993364
POPDC3,0.000172951,262,0.333333333,3.081619111
SLC24A3,0.000176398,375,0.333333333,3.119110816
ACPT,0.000166611,91,0.333333333,3.00862641
TUBAL3,0.00016909,130,0.333333333,3.03782349
PIGS,0.000164799,49,0.333333333,2.9867286
MYPN,0.000166694,86,0.333333333,3.009621765
FBXO27,0.000165262,56,0.333333333,2.992368945
KANSL1L,0.000156519,33,0.333333333,2.880225614
KRTAP3-1,0.000154943,29,0.333333333,2.858659589
GRHL2,0.000172087,240,0.333333333,3.071997346
SCG3,0.00017334,277,0.333333333,3.085932316
FAM196A,0.000154226,27,0.333333333,2.848706038
DPF3,0.000185014,641,0.5,3.206702057
TM6SF2,0.000165975,76,0.333333333,3.000995355
SIRPG,0.00016559,42,0.333333333,2.996350365
ZNF354C,0.000171969,222,0.333333333,3.070670206
TRDN,0.00017934,471,0.333333333,3.149966821
OPALIN,0.00016818,115,0.333333333,3.02720637
LHFPL4,0.000158554,41,0.333333333,2.907431984
ISLR2,0.000160617,49,0.333333333,2.934306569
FTCD,0.0001665,110,0.333333333,3.00729927
MUC13,0.000169866,156,0.333333333,3.046781685
CDHR2,0.000170068,159,0.333333333,3.04910418
ANAPC2,0.000165262,68,0.333333333,2.992368945
EXOC3L4,0.000147514,24,0.333333333,2.750829463
CBLN2,0.000170911,190,0.333333333,3.058725946
SH2D4B,0.000168379,120,0.333333333,3.029528865
OPA3,0.000172652,247,0.333333333,3.078301261
PROK1,0.00016675,89,0.333333333,3.010285335
EPS8L3,0.000174338,309,0.333333333,3.096881221
MRO,0.00018018,481,0.5,3.158593232
TYSND1,0.000158806,37,0.333333333,2.910749834
SLC12A8,0.000172592,245,0.333333333,3.077637691
NEK11,0.000175408,333,0.333333333,3.108493696
CRYBA2,0.000168549,142,0.333333333,3.031519575
SAMD4B,0.000168209,97,0.333333333,3.027538155
CAPN10,0.000167645,101,0.333333333,3.020902455
GCNT3,0.0001703,181,0.333333333,3.051758461
SLC25A22,0.000166945,68,0.333333333,3.01260783
CXorf57,0.000167842,91,0.333333333,3.02322495
SEPT5,0.000164772,44,0.333333333,2.986396815
C4B,0.000168407,132,0.333333333,3.02986065
ACTBL2,0.000156887,20,0.333333333,2.885202389
ORM2,0.000171174,242,0.333333333,3.061712011
ACOT2,0.00016818,110,0.333333333,3.02720637
CNTF,0.000166362,86,0.333333333,3.005640345
NR1D1,0.000174125,294,0.333333333,3.094558726
FBXO17,0.000168237,101,0.333333333,3.02786994
CFHR1,0.000167645,148,0.333333333,3.020902455
NUDT8,0.000151423,20,0.333333333,2.808891838
ACAD11,0.000171468,217,0.333333333,3.065029861
HBA1,0.000167532,108,0.333333333,3.019575315
WASH4P,0.000137212,22,0.25,2.581950896
AGMO,0.000172058,229,0.333333333,3.071665561
SFTPA1,0.00016581,71,0.333333333,2.999004645
DHRS4,0.000168067,113,0.333333333,3.02587923
UBE2V1,0.000169578,143,0.333333333,3.043463835
HIST2H2AB,0.000154273,10,0.333333333,2.849369608
NMNAT1,0.000166722,77,0.333333333,3.00995355
RHOXF2,0.000169952,161,0.333333333,3.04777704
H3F3A,0.000170329,169,0.333333333,3.052090246
KLC1,0.000170736,176,0.333333333,3.056735236
APOC4,0.000168011,112,0.333333333,3.02521566
C4A,0.000170445,185,0.333333333,3.053417386
MT-ND4,0.000130412,3,0.333333333,2.455872595
MT-ND5,0.000123077,2,0.25,2.304246848
NME1-NME2,0.0001638,51,0.333333333,2.974452555
TNFRSF6B,0.000142796,20,0.333333333,2.676509622
